EngagementID,UserID,ActionType,ActionDate,DeviceType,Duration
568,864,Joined a group,2024-06-08,Web,4430
569,4839,Created a group,2023-12-14,Web,3424
570,4896,Joined a group,2024-01-16,Web,5349
571,2628,Joined a group,2024-03-21,Mobile,2443
572,115,Joined a group,2024-10-21,Mobile,3016
573,4199,Added a transaction,2023-02-03,Web,41
574,4001,Joined a group,2023-05-28,Web,2405
575,4073,Added a transaction,2023-11-04,Mobile,79
576,2241,Joined a group,2024-09-24,Mobile,3260
577,1426,Joined a group,2023-03-19,Web,855
578,1267,Created a group,2023-05-10,Mobile,760
579,3046,Added a transaction,2023-04-10,Web,2305
580,4746,Joined a group,2023-09-22,Mobile,2088
581,503,Joined a group,2024-05-06,Mobile,151
582,175,Joined a group,2024-06-29,Mobile,2481
583,4728,Created a group,2024-12-01,Mobile,1657
584,1115,Added a transaction,2023-08-09,Web,2899
585,1814,Joined a group,2024-08-15,Mobile,1793
586,715,Joined a group,2024-08-06,Web,5845
587,957,Added a transaction,2024-07-06,Mobile,638
588,1373,Joined a group,2024-06-26,Mobile,123
589,4955,Added a transaction,2023-06-06,Mobile,1225
590,1236,Created a group,2023-07-01,Web,256
591,3604,Created a group,2024-08-07,Web,5959
592,4507,Joined a group,2024-08-23,Web,1971
593,4899,Added a transaction,2024-05-02,Mobile,1418
594,3102,Created a group,2023-10-22,Mobile,265
595,2284,Joined a group,2023-07-11,Web,2889
596,4284,Added a transaction,2024-03-01,Web,5123
597,3047,Added a transaction,2023-05-01,Mobile,688
598,299,Created a group,2024-08-02,Mobile,63
599,73,Joined a group,2023-06-18,Mobile,3017
600,1733,Added a transaction,2023-09-24,Web,3287
601,2862,Joined a group,2024-12-03,Web,5921
602,2234,Added a transaction,2023-04-04,Mobile,2606
603,24,Added a transaction,2024-08-27,Mobile,2746
604,4091,Joined a group,2024-07-04,Web,5555
605,2717,Created a group,2024-05-11,Mobile,636
606,4156,Joined a group,2023-08-14,Web,1394
607,2386,Created a group,2023-09-20,Mobile,3500
608,3770,Added a transaction,2023-06-07,Mobile,2443
609,1179,Added a transaction,2023-03-01,Mobile,2148
610,3037,Created a group,2023-11-19,Web,1651
611,3155,Added a transaction,2023-03-20,Web,3078
612,2341,Added a transaction,2024-04-01,Mobile,3478
613,3190,Added a transaction,2024-12-14,Web,4497
614,984,Added a transaction,2024-06-20,Web,3475
615,3329,Created a group,2024-03-07,Mobile,1218
616,2108,Created a group,2024-07-22,Mobile,3260
617,4422,Created a group,2024-06-25,Mobile,2286
618,52,Joined a group,2024-10-02,Mobile,1212
619,1776,Added a transaction,2023-06-16,Web,3469
620,1556,Joined a group,2023-09-10,Mobile,2908
621,4462,Created a group,2023-03-19,Web,1459
622,4282,Joined a group,2023-11-02,Web,3008
623,1804,Joined a group,2023-09-11,Mobile,1127
624,4088,Created a group,2023-05-08,Mobile,316
625,2160,Created a group,2023-09-02,Mobile,2309
626,2626,Added a transaction,2023-06-29,Mobile,72
627,3258,Added a transaction,2024-03-27,Web,4139
628,4564,Added a transaction,2023-04-21,Web,3153
629,3829,Added a transaction,2024-08-17,Web,358
630,203,Added a transaction,2023-12-05,Web,537
631,4300,Added a transaction,2023-01-31,Mobile,2149
632,3095,Added a transaction,2023-10-11,Web,1593
633,2780,Joined a group,2024-03-18,Web,6631
634,2823,Created a group,2024-03-11,Web,3829
635,2423,Joined a group,2024-07-14,Mobile,1787
636,2471,Joined a group,2024-01-04,Web,1703
637,36,Added a transaction,2023-07-01,Web,1843
638,31,Added a transaction,2024-05-23,Mobile,203
639,183,Created a group,2024-06-15,Web,5847
640,4524,Joined a group,2023-08-24,Web,1439
641,2284,Joined a group,2024-03-31,Web,1787
642,3472,Created a group,2023-02-26,Web,1532
643,2284,Added a transaction,2023-10-04,Mobile,3372
644,4466,Joined a group,2023-04-11,Mobile,2389
645,4961,Created a group,2023-10-13,Web,1881
646,4459,Created a group,2024-03-18,Web,2683
647,4178,Joined a group,2023-08-03,Mobile,1007
648,74,Joined a group,2023-04-04,Mobile,215
649,263,Created a group,2023-09-01,Web,2666
650,1605,Created a group,2024-01-05,Mobile,1840
651,4890,Created a group,2023-02-27,Mobile,1762
652,3469,Joined a group,2024-02-19,Mobile,1039
653,1176,Created a group,2024-09-08,Web,1518
654,3866,Joined a group,2023-10-07,Web,1152
655,2798,Joined a group,2023-10-25,Mobile,2506
656,3633,Joined a group,2023-05-05,Web,2201
657,3928,Added a transaction,2023-11-03,Web,1875
658,2636,Joined a group,2024-03-17,Mobile,2044
659,2488,Created a group,2024-01-18,Web,3033
660,1458,Added a transaction,2024-06-24,Web,5464
661,53,Added a transaction,2023-07-30,Web,1729
662,4204,Created a group,2023-04-20,Web,2922
663,1623,Created a group,2023-07-28,Web,2100
664,385,Joined a group,2024-03-13,Mobile,1169
665,2403,Joined a group,2023-11-20,Web,1834
666,369,Added a transaction,2023-11-18,Web,2330
667,4457,Joined a group,2024-06-10,Mobile,2172
668,2662,Added a transaction,2023-09-17,Mobile,2988
669,657,Joined a group,2023-05-26,Web,1263
670,203,Added a transaction,2024-10-20,Web,6476
671,4705,Joined a group,2024-10-07,Web,4345
672,3652,Created a group,2023-07-14,Web,511
673,154,Joined a group,2024-06-03,Web,4702
674,826,Added a transaction,2023-04-02,Web,613
675,3656,Joined a group,2023-07-21,Web,677
676,4757,Joined a group,2024-01-22,Web,1328
677,1376,Created a group,2024-01-15,Web,2767
678,749,Created a group,2023-03-03,Mobile,2741
679,3145,Added a transaction,2024-10-03,Mobile,1627
680,296,Created a group,2024-03-19,Mobile,3531
681,4453,Created a group,2024-01-15,Web,3927
682,2097,Joined a group,2024-06-11,Mobile,3304
683,4772,Created a group,2023-03-21,Mobile,3408
684,2585,Added a transaction,2024-07-13,Web,2610
685,2881,Joined a group,2023-08-03,Web,756
686,2082,Created a group,2023-10-08,Mobile,1339
687,2238,Joined a group,2024-06-14,Web,3913
688,1951,Created a group,2023-08-04,Web,320
689,1086,Joined a group,2024-07-16,Mobile,2594
690,61,Added a transaction,2024-12-05,Web,1416
691,3684,Added a transaction,2024-08-06,Mobile,3097
692,3840,Created a group,2023-09-23,Mobile,215
693,2887,Added a transaction,2024-10-13,Web,1236
694,288,Joined a group,2024-09-12,Mobile,1381
695,4959,Added a transaction,2024-04-08,Mobile,742
696,1782,Added a transaction,2023-09-15,Mobile,660
697,8,Joined a group,2024-12-21,Mobile,3158
698,804,Joined a group,2023-10-26,Mobile,2399
699,4700,Created a group,2023-05-16,Web,1980
700,4905,Created a group,2023-10-24,Web,3596
701,3393,Joined a group,2023-06-21,Mobile,3590
702,2800,Joined a group,2023-02-13,Mobile,507
703,2049,Added a transaction,2024-01-29,Mobile,228
704,4225,Joined a group,2024-10-30,Mobile,983
705,187,Joined a group,2023-01-05,Web,653
706,3830,Added a transaction,2023-10-21,Web,2138
707,2828,Created a group,2024-01-02,Mobile,3055
708,1366,Added a transaction,2023-10-11,Mobile,1437
709,3066,Joined a group,2023-03-16,Web,3368
710,2143,Created a group,2023-02-06,Mobile,3297
711,98,Added a transaction,2023-02-05,Web,1964
712,827,Added a transaction,2024-10-07,Web,4273
713,3832,Added a transaction,2023-07-31,Web,1571
714,4741,Added a transaction,2023-02-28,Mobile,1465
715,1652,Added a transaction,2024-12-27,Mobile,2377
716,172,Added a transaction,2023-03-31,Web,1365
717,2215,Created a group,2023-08-25,Mobile,2803
718,2694,Added a transaction,2023-04-28,Web,3001
719,3085,Joined a group,2024-06-17,Mobile,2601
720,1697,Joined a group,2023-09-07,Mobile,1775
721,611,Created a group,2023-07-30,Mobile,457
722,233,Created a group,2024-05-11,Mobile,2671
723,2985,Created a group,2024-12-16,Web,1833
724,4279,Added a transaction,2023-01-31,Mobile,902
725,4145,Added a transaction,2023-07-15,Web,2824
726,2089,Created a group,2023-05-12,Mobile,2321
727,3539,Added a transaction,2023-07-09,Web,3456
728,2884,Added a transaction,2024-09-20,Mobile,1162
729,742,Created a group,2023-01-16,Web,38
730,3637,Added a transaction,2023-11-26,Web,3046
731,190,Added a transaction,2024-11-15,Mobile,2588
732,3328,Created a group,2024-03-24,Web,5439
733,223,Created a group,2024-09-24,Mobile,1640
734,3442,Added a transaction,2024-01-07,Mobile,3590
735,3023,Added a transaction,2024-07-18,Web,665
736,554,Joined a group,2024-02-14,Mobile,2956
737,26,Added a transaction,2023-06-29,Mobile,364
738,2123,Joined a group,2024-03-18,Mobile,754
739,4171,Joined a group,2023-08-28,Mobile,3435
740,4314,Added a transaction,2024-02-16,Mobile,471
741,4593,Joined a group,2023-05-08,Web,957
742,1579,Created a group,2024-06-05,Mobile,1342
743,2530,Joined a group,2023-09-24,Mobile,1365
744,2972,Joined a group,2023-07-18,Web,3550
745,284,Added a transaction,2023-11-24,Web,1245
746,3331,Joined a group,2023-03-20,Web,82
747,601,Joined a group,2023-07-05,Mobile,3514
748,3476,Created a group,2024-07-13,Mobile,3071
749,4670,Joined a group,2024-03-20,Mobile,1313
750,1956,Added a transaction,2023-04-01,Web,2266
751,2140,Created a group,2023-12-22,Mobile,2358
752,4557,Joined a group,2023-02-03,Mobile,3423
753,1065,Created a group,2023-07-26,Web,816
754,1329,Added a transaction,2023-05-08,Mobile,1439
755,3551,Added a transaction,2024-12-29,Mobile,1414
756,3548,Created a group,2023-04-11,Mobile,3279
757,1820,Added a transaction,2024-01-31,Mobile,1087
758,2254,Added a transaction,2024-08-06,Mobile,55
759,3018,Added a transaction,2023-03-07,Mobile,415
760,1306,Added a transaction,2023-03-12,Web,1608
761,1304,Added a transaction,2024-10-11,Web,3670
762,4978,Created a group,2023-09-01,Mobile,1753
763,2510,Created a group,2023-03-04,Web,243
764,2245,Created a group,2024-05-27,Web,3079
765,4074,Joined a group,2024-04-15,Web,4111
766,3924,Created a group,2023-07-31,Mobile,3440
767,4727,Added a transaction,2023-12-22,Mobile,2524
768,1903,Added a transaction,2023-09-01,Mobile,108
769,3664,Joined a group,2023-05-19,Mobile,2525
770,306,Joined a group,2024-05-02,Mobile,2608
771,3013,Added a transaction,2024-09-24,Mobile,1086
772,3859,Joined a group,2023-03-24,Mobile,329
773,4186,Created a group,2023-07-27,Mobile,2718
774,3015,Created a group,2023-06-22,Mobile,498
775,1837,Joined a group,2023-09-03,Web,2148
776,4560,Joined a group,2023-02-16,Web,735
777,4859,Created a group,2023-12-28,Web,2497
778,2452,Created a group,2023-12-19,Web,3015
779,2949,Created a group,2023-09-05,Web,2929
780,831,Added a transaction,2023-02-14,Mobile,2696
781,2372,Created a group,2023-01-18,Mobile,1581
782,3685,Created a group,2023-05-17,Mobile,1486
783,2709,Created a group,2024-09-09,Mobile,988
784,605,Joined a group,2023-11-07,Web,2016
785,3783,Joined a group,2024-04-07,Mobile,1226
786,2084,Joined a group,2023-09-03,Web,1449
787,4575,Created a group,2023-01-27,Mobile,73
788,1524,Joined a group,2023-12-16,Web,262
789,1979,Created a group,2024-10-06,Mobile,2479
790,4713,Added a transaction,2024-06-24,Mobile,2200
791,4819,Joined a group,2023-07-15,Web,845
792,2166,Created a group,2023-02-19,Web,796
793,1178,Added a transaction,2023-03-13,Web,2187
794,308,Added a transaction,2024-11-14,Mobile,2491
795,906,Added a transaction,2024-09-26,Mobile,1530
796,3841,Added a transaction,2024-06-08,Mobile,1013
797,1421,Created a group,2023-01-03,Web,1011
798,4213,Joined a group,2023-07-09,Mobile,2999
799,2746,Created a group,2023-09-13,Mobile,2957
800,1737,Added a transaction,2023-07-26,Mobile,1844
801,1580,Created a group,2023-11-11,Web,1897
802,808,Added a transaction,2024-03-26,Mobile,1385
803,1621,Created a group,2023-11-07,Mobile,1242
804,511,Created a group,2024-01-05,Web,2302
805,857,Joined a group,2024-06-07,Web,3933
806,357,Created a group,2023-03-01,Mobile,2024
807,277,Joined a group,2024-06-02,Web,5772
808,513,Created a group,2023-06-18,Mobile,3464
809,4085,Added a transaction,2024-05-28,Web,4703
810,243,Joined a group,2024-03-17,Web,2728
811,4285,Created a group,2023-07-01,Mobile,2406
812,469,Added a transaction,2023-10-14,Mobile,567
813,1084,Created a group,2023-10-03,Web,3029
814,3700,Joined a group,2024-03-13,Web,2924
815,1479,Added a transaction,2023-08-29,Mobile,376
816,3360,Added a transaction,2023-01-15,Web,1361
817,2253,Created a group,2023-03-06,Web,1524
818,4126,Added a transaction,2024-02-22,Mobile,1684
819,2006,Added a transaction,2023-11-22,Web,1869
820,3299,Joined a group,2024-03-30,Web,7844
821,4197,Joined a group,2023-08-12,Mobile,1279
822,2489,Joined a group,2024-11-06,Mobile,1635
823,2965,Created a group,2024-12-15,Web,489
824,932,Created a group,2023-05-09,Web,1661
825,1745,Created a group,2024-02-28,Mobile,929
826,1761,Joined a group,2023-02-24,Web,1875
827,1610,Created a group,2023-03-06,Web,952
828,1587,Added a transaction,2023-05-06,Web,1811
829,4453,Joined a group,2023-06-11,Mobile,3018
830,1556,Created a group,2024-08-22,Web,7160
831,261,Created a group,2023-09-27,Web,2911
832,1037,Added a transaction,2024-09-25,Mobile,1866
833,2097,Added a transaction,2023-11-05,Web,176
834,1173,Joined a group,2024-08-31,Web,3924
835,4135,Added a transaction,2023-02-06,Web,3538
836,4878,Created a group,2023-09-21,Mobile,3228
837,2369,Added a transaction,2023-07-21,Mobile,1577
838,1909,Joined a group,2023-12-19,Web,63
839,2488,Joined a group,2024-09-19,Web,1143
840,4396,Added a transaction,2023-04-04,Web,3088
841,3820,Added a transaction,2024-01-29,Mobile,2974
842,2350,Created a group,2023-03-15,Web,44
843,4779,Added a transaction,2023-07-13,Web,342
844,4849,Added a transaction,2023-01-14,Mobile,3498
845,4003,Added a transaction,2023-11-02,Web,1337
846,785,Created a group,2023-03-26,Web,859
847,1970,Joined a group,2023-01-08,Mobile,3486
848,2698,Added a transaction,2023-07-08,Mobile,1266
849,1631,Joined a group,2023-02-18,Mobile,2041
850,2562,Added a transaction,2023-04-25,Web,2935
851,4974,Created a group,2024-02-27,Mobile,1905
852,4051,Joined a group,2023-04-08,Web,2522
853,2747,Joined a group,2023-04-01,Web,745
854,485,Created a group,2023-02-28,Web,2714
855,3219,Added a transaction,2023-11-30,Mobile,3120
856,2495,Joined a group,2023-10-15,Mobile,1666
857,1178,Created a group,2024-10-14,Mobile,346
858,1723,Created a group,2023-01-26,Web,2840
859,2296,Created a group,2024-10-06,Web,1102
860,2087,Added a transaction,2024-07-18,Web,5339
861,4185,Added a transaction,2023-05-04,Mobile,710
862,2375,Added a transaction,2023-09-04,Web,3393
863,1873,Created a group,2023-06-23,Mobile,2851
864,42,Created a group,2024-07-21,Mobile,1373
865,2488,Added a transaction,2024-01-04,Web,229
866,137,Created a group,2023-08-13,Web,3292
867,4637,Added a transaction,2023-03-27,Web,1814
868,4284,Created a group,2024-08-11,Web,3462
869,1368,Created a group,2024-01-26,Web,3192
870,2289,Added a transaction,2023-10-12,Mobile,343
871,3414,Joined a group,2024-06-10,Mobile,646
872,2480,Created a group,2023-06-26,Mobile,1620
873,1218,Created a group,2023-04-23,Mobile,2976
874,875,Joined a group,2023-02-19,Web,3101
875,99,Joined a group,2024-06-10,Mobile,1593
876,4121,Joined a group,2023-01-19,Web,3297
877,395,Added a transaction,2023-05-22,Web,2802
878,2105,Added a transaction,2024-10-26,Mobile,2196
879,1552,Created a group,2023-06-01,Web,253
880,3645,Created a group,2023-04-13,Mobile,3502
881,2287,Created a group,2024-05-10,Web,559
882,4780,Joined a group,2023-03-07,Web,1369
883,1969,Created a group,2023-03-10,Mobile,327
884,171,Created a group,2023-03-29,Web,271
885,3803,Joined a group,2023-03-10,Web,2155
886,981,Created a group,2023-08-09,Mobile,3023
887,3439,Added a transaction,2023-10-10,Web,104
888,2581,Joined a group,2023-10-12,Web,3145
889,4299,Added a transaction,2023-01-22,Web,737
890,4694,Added a transaction,2024-11-03,Mobile,1538
891,3983,Added a transaction,2024-12-25,Mobile,2996
892,3908,Added a transaction,2023-05-18,Web,1816
893,2233,Joined a group,2023-12-17,Web,878
894,2493,Created a group,2024-02-29,Mobile,2295
895,406,Joined a group,2024-04-09,Web,1934
896,918,Joined a group,2024-12-30,Mobile,3091
897,2640,Created a group,2024-12-06,Web,6240
898,3998,Joined a group,2023-08-09,Web,187
899,492,Added a transaction,2024-12-17,Mobile,3410
900,343,Added a transaction,2023-02-13,Mobile,140
901,4832,Added a transaction,2023-07-08,Web,2736
902,920,Created a group,2024-10-01,Mobile,2321
903,3773,Created a group,2024-03-01,Web,1182
904,4334,Created a group,2023-05-16,Web,1441
905,655,Created a group,2024-08-22,Web,458
906,38,Added a transaction,2023-03-28,Mobile,1189
907,1600,Created a group,2023-07-16,Web,2679
908,1182,Joined a group,2023-01-15,Web,1565
909,3781,Joined a group,2024-08-13,Web,8344
910,1034,Created a group,2023-05-06,Mobile,1555
911,4483,Joined a group,2023-01-02,Mobile,173
912,2973,Created a group,2024-09-25,Web,2560
913,1287,Joined a group,2024-03-20,Mobile,734
914,937,Joined a group,2023-12-08,Mobile,790
915,4188,Created a group,2024-11-25,Mobile,985
916,4894,Added a transaction,2023-07-29,Web,3007
917,2509,Joined a group,2023-03-28,Mobile,722
918,1449,Created a group,2023-09-08,Mobile,92
919,1340,Created a group,2024-09-26,Mobile,2879
920,954,Joined a group,2023-08-01,Web,1075
921,3198,Created a group,2024-11-11,Mobile,2967
922,2566,Joined a group,2023-05-09,Mobile,2941
923,236,Joined a group,2023-03-05,Web,3551
924,3249,Joined a group,2024-06-23,Mobile,926
925,4904,Joined a group,2023-12-01,Mobile,3430
926,17,Created a group,2024-08-29,Mobile,495
927,4658,Joined a group,2023-01-10,Web,1699
928,3113,Joined a group,2023-12-29,Mobile,250
929,1805,Created a group,2023-11-27,Mobile,2309
930,2385,Joined a group,2023-01-13,Mobile,2461
931,2416,Created a group,2023-04-07,Web,3214
932,3227,Created a group,2023-05-27,Mobile,2837
933,3490,Created a group,2024-03-31,Web,6910
934,4810,Joined a group,2024-12-27,Web,2857
935,1512,Created a group,2023-03-30,Mobile,1688
936,1024,Joined a group,2023-04-28,Mobile,3441
937,3507,Created a group,2024-06-15,Web,6466
938,3447,Joined a group,2024-06-02,Mobile,989
939,622,Joined a group,2024-07-11,Web,4985
940,4334,Created a group,2023-06-13,Mobile,242
941,2291,Added a transaction,2024-01-09,Mobile,362
942,4876,Added a transaction,2024-09-03,Mobile,1072
943,489,Added a transaction,2023-09-06,Web,893
944,438,Joined a group,2024-02-27,Web,2455
945,3730,Added a transaction,2024-03-14,Web,3865
946,3949,Added a transaction,2023-08-17,Mobile,2346
947,1135,Created a group,2023-07-17,Mobile,1387
948,1390,Added a transaction,2023-08-05,Web,2070
949,4056,Created a group,2023-04-02,Mobile,1073
950,1915,Created a group,2024-12-01,Mobile,769
951,3416,Added a transaction,2024-02-09,Mobile,499
952,1464,Joined a group,2024-05-17,Mobile,2270
953,221,Created a group,2023-01-18,Web,299
954,3678,Created a group,2024-05-16,Web,2239
955,3559,Added a transaction,2024-09-22,Web,1986
956,4409,Created a group,2024-08-30,Mobile,1300
957,4999,Created a group,2023-06-19,Web,3335
958,1755,Joined a group,2023-09-25,Web,1759
